year,date,maxtemp,day
1975,1975-09-06,78,20338
1975,1975-09-07,72,20339
1975,1975-09-08,75,20340
1975,1975-09-09,72,20341
1975,1975-09-10,69,20342
1975,1975-09-11,79,20343
1975,1975-09-12,75,20344
1975,1975-09-13,66,20345
1975,1975-09-14,63,20346
1975,1975-09-15,64,20347
1975,1975-09-16,68,20348
1975,1975-09-17,64,20349
1975,1975-09-18,64,20350
1975,1975-09-19,66,20351
1975,1975-09-20,73,20352
1975,1975-09-21,80,20353
1975,1975-09-22,73,20354
1975,1975-09-23,64,20355
1975,1975-09-24,60,20356
1975,1975-09-25,59,20357
1975,1975-09-26,64,20358
1975,1975-09-27,71,20359
1975,1975-09-28,72,20360
1975,1975-09-29,72,20361
1975,1975-09-30,73,20362
1975,1975-10-01,78,20363
1975,1975-10-02,64,20364
1975,1975-10-03,62,20365
1975,1975-10-04,71,20366
1975,1975-10-05,62,20367
1975,1975-10-06,77,20368
1975,1975-10-07,64,20369
1975,1975-10-08,73,20370
1975,1975-10-09,57,20371
1975,1975-10-10,57,20372
1975,1975-10-11,59,20373
1975,1975-10-12,57,20374
1975,1975-10-13,66,20375
1975,1975-10-14,73,20376
1975,1975-10-15,73,20377
1975,1975-10-16,71,20378
1975,1975-10-17,57,20379
1975,1975-10-18,57,20380
1975,1975-10-19,53,20381
1975,1975-10-20,54,20382
1975,1975-10-21,68,20383
1975,1975-10-22,75,20384
1975,1975-10-23,61,20385
1975,1975-10-24,63,20386
1975,1975-10-25,66,20387
1975,1975-10-26,66,20388
1975,1975-10-27,57,20389
1975,1975-10-28,60,20390
1975,1975-10-29,73,20391
1975,1975-10-30,57,20392
1975,1975-10-31,48,20393
1975,1975-11-01,59,20394
1975,1975-11-02,68,20395
1975,1975-11-03,73,20396
1975,1975-11-04,73,20397
1975,1975-11-05,68,20398
1975,1975-11-06,60,20399
1975,1975-11-07,73,20400
1975,1975-11-08,70,20401
1975,1975-11-09,72,20402
1975,1975-11-10,68,20403
1975,1975-11-11,63,20404
1975,1975-11-12,60,20405
1975,1975-11-13,55,20406
1975,1975-11-14,53,20407
1975,1975-11-15,48,20408
1975,1975-11-16,51,20409
1975,1975-11-17,54,20410
1975,1975-11-18,64,20411
1975,1975-11-19,55,20412
1975,1975-11-20,66,20413
1975,1975-11-21,66,20414
1975,1975-11-22,54,20415
1975,1975-11-23,46,20416
1975,1975-11-24,46,20417
1975,1975-11-25,39,20418
1975,1975-11-26,44,20419
1975,1975-11-27,57,20420
1975,1975-11-28,50,20421
1975,1975-11-29,43,20422
1975,1975-11-30,55,20423
1975,1975-12-01,64,20424
1975,1975-12-02,39,20425
1975,1975-12-03,41,20426
1975,1975-12-04,34,20427
1975,1975-12-05,44,20428
1975,1975-12-06,60,20429
1975,1975-12-07,44,20430
1975,1975-12-08,37,20431
1975,1975-12-09,48,20432
1975,1975-12-10,50,20433
1975,1975-12-11,48,20434
1975,1975-12-12,36,20435
1975,1975-12-13,41,20436
1975,1975-12-14,57,20437
1975,1975-12-15,64,20438
1975,1975-12-16,55,20439
1975,1975-12-17,41,20440
1975,1975-12-18,42,20441
1975,1975-12-19,25,20442
1975,1975-12-20,34,20443
1975,1975-12-21,35,20444
1975,1975-12-22,34,20445
1975,1975-12-23,28,20446
1975,1975-12-24,14,20447
1975,1975-12-25,27,20448
1975,1975-12-26,51,20449
1975,1975-12-27,45,20450
1975,1975-12-28,34,20451
1975,1975-12-29,33,20452
1975,1975-12-30,37,20453
1975,1975-12-31,46,20454
1976,1976-01-01,37,20455
1976,1976-01-02,30,20456
1976,1976-01-03,42,20457
1976,1976-01-04,37,20458
1976,1976-01-05,23,20459
1976,1976-01-06,30,20460
1976,1976-01-07,42,20461
1976,1976-01-08,39,20462
1976,1976-01-09,26,20463
1976,1976-01-10,24,20464
1976,1976-01-11,25,20465
1976,1976-01-12,21,20466
1976,1976-01-13,39,20467
1976,1976-01-14,50,20468
1976,1976-01-15,32,20469
1976,1976-01-16,39,20470
1976,1976-01-17,35,20471
1976,1976-01-18,18,20472
1976,1976-01-19,23,20473
1976,1976-01-20,34,20474
1976,1976-01-21,37,20475
1976,1976-01-22,32,20476
1976,1976-01-23,16,20477
1976,1976-01-24,18,20478
1976,1976-01-25,34,20479
1976,1976-01-26,41,20480
1976,1976-01-27,55,20481
1976,1976-01-28,55,20482
1976,1976-01-29,41,20483
1976,1976-01-30,37,20484
1976,1976-01-31,30,20485
1976,1976-02-01,44,20486
1976,1976-02-02,50,20487
1976,1976-02-03,30,20488
1976,1976-02-04,44,20489
1976,1976-02-05,30,20490
1976,1976-02-06,21,20491
1976,1976-02-07,27,20492
1976,1976-02-08,37,20493
1976,1976-02-09,37,20494
1976,1976-02-10,48,20495
1976,1976-02-11,52,20496
1976,1976-02-12,41,20497
1976,1976-02-13,54,20498
1976,1976-02-14,44,20499
1976,1976-02-15,48,20500
1976,1976-02-16,53,20501
1976,1976-02-17,44,20502
1976,1976-02-18,39,20503
1976,1976-02-19,54,20504
1976,1976-02-20,46,20505
1976,1976-02-21,50,20506
1976,1976-02-22,59,20507
1976,1976-02-23,35,20508
1976,1976-02-24,46,20509
1976,1976-02-25,57,20510
1976,1976-02-26,48,20511
1976,1976-02-27,63,20512
1976,1976-02-28,62,20513
1976,1976-02-29,57,20514
1976,1976-03-01,54,20515
1976,1976-03-02,39,20516
1976,1976-03-03,32,20517
1976,1976-03-04,42,20518
1976,1976-03-05,66,20519
1976,1976-03-06,61,20520
1976,1976-03-07,46,20521
1976,1976-03-08,37,20522
1976,1976-03-09,32,20523
1976,1976-03-10,36,20524
1976,1976-03-11,45,20525
1976,1976-03-12,34,20526
1976,1976-03-13,57,20527
1976,1976-03-14,50,20528
1976,1976-03-15,48,20529
1976,1976-03-16,35,20530
1976,1976-03-17,30,20531
1976,1976-03-18,32,20532
1976,1976-03-19,53,20533
1976,1976-03-20,72,20534
1976,1976-03-21,62,20535
1976,1976-03-22,48,20536
1976,1976-03-23,50,20537
1976,1976-03-24,69,20538
1976,1976-03-25,59,20539
1976,1976-03-26,61,20540
1976,1976-03-27,63,20541
1976,1976-03-28,55,20542
1976,1976-03-29,57,20543
1976,1976-03-30,48,20544
1976,1976-03-31,45,20545
1976,1976-04-01,55,20546
1976,1976-04-02,59,20547
1976,1976-04-03,59,20548
1976,1976-04-04,57,20549
1976,1976-04-05,60,20550
1976,1976-04-06,61,20551
1976,1976-04-07,59,20552
1976,1976-04-08,48,20553
1976,1976-04-09,45,20554
1976,1976-04-10,59,20555
1976,1976-04-11,60,20556
1976,1976-04-12,42,20557
1976,1976-04-13,61,20558
1976,1976-04-14,71,20559
1976,1976-04-15,78,20560
1976,1976-04-16,82,20561
1976,1976-04-17,81,20562
1976,1976-04-18,93,20563
1976,1976-04-19,82,20564
1976,1976-04-20,89,20565
1976,1976-04-21,68,20566
1976,1976-04-22,73,20567
1976,1976-04-23,73,20568
1976,1976-04-24,64,20569
1976,1976-04-25,55,20570
1976,1976-04-27,53,20572
1976,1976-04-28,60,20573
1976,1976-04-29,64,20574
1976,1976-04-30,69,20575
1976,1976-05-01,64,20576
1976,1976-05-02,75,20577
1976,1976-05-03,75,20578
1976,1976-05-04,54,20579
1976,1976-05-05,70,20580
1976,1976-05-06,82,20581
1976,1976-05-07,59,20582
1976,1976-05-08,62,20583
1976,1976-05-09,66,20584
1976,1976-05-10,68,20585
1976,1976-05-11,73,20586
1976,1976-05-12,66,20587
1976,1976-05-13,71,20588
1976,1976-05-14,77,20589
1976,1976-05-15,82,20590
1976,1976-05-16,68,20591
1976,1976-05-17,75,20592
1976,1976-05-18,78,20593
1976,1976-05-19,62,20594
1976,1976-05-20,60,20595
1976,1976-05-21,57,20596
1976,1976-05-22,64,20597
1976,1976-05-23,69,20598
1976,1976-05-24,64,20599
1976,1976-05-25,54,20600
1976,1976-05-26,54,20601
1976,1976-05-27,73,20602
1976,1976-05-28,75,20603
1976,1976-05-29,79,20604
1976,1976-05-30,68,20605
1976,1976-05-31,73,20606
1976,1976-06-01,75,20607
1976,1976-06-02,61,20608
1976,1976-06-03,70,20609
1976,1976-06-04,69,20610
1976,1976-06-05,73,20611
1976,1976-06-06,68,20612
1976,1976-06-07,78,20613
1976,1976-06-08,93,20614
1976,1976-06-09,81,20615
1976,1976-06-10,93,20616
1976,1976-06-11,91,20617
1976,1976-06-12,80,20618
1976,1976-06-13,73,20619
1976,1976-06-14,79,20620
1976,1976-06-15,89,20621
1976,1976-06-16,93,20622
1976,1976-06-17,84,20623
1976,1976-06-18,80,20624
1976,1976-06-19,84,20625
1976,1976-06-20,84,20626
1976,1976-06-21,90,20627
1976,1976-06-22,90,20628
1976,1976-06-23,91,20629
1976,1976-06-24,95,20630
1976,1976-06-25,88,20631
1976,1976-06-26,86,20632
1976,1976-06-27,69,20633
1976,1976-06-28,89,20634
1976,1976-06-29,84,20635
1976,1976-06-30,75,20636
1976,1976-07-01,72,20637
1976,1976-07-02,77,20638
1976,1976-07-03,84,20639
1976,1976-07-04,71,20640
1976,1976-07-05,82,20641
1976,1976-07-06,89,20642
1976,1976-07-07,84,20643
1976,1976-07-08,86,20644
1976,1976-07-09,84,20645
1976,1976-07-10,78,20646
1976,1976-07-11,87,20647
1976,1976-07-12,87,20648
1976,1976-07-13,75,20649
1976,1976-07-14,71,20650
1976,1976-07-15,75,20651
1976,1976-07-16,84,20652
1976,1976-07-17,88,20653
1976,1976-07-18,81,20654
1976,1976-07-19,89,20655
1976,1976-07-20,91,20656
1976,1976-07-21,75,20657
1976,1976-07-22,72,20658
1976,1976-07-23,73,20659
1976,1976-07-24,89,20660
1976,1976-07-25,75,20661
1976,1976-07-26,80,20662
1976,1976-07-27,86,20663
1976,1976-07-28,86,20664
1976,1976-07-29,73,20665
1976,1976-07-30,68,20666
1976,1976-07-31,66,20667
1976,1976-08-01,71,20668
1976,1976-08-02,75,20669
1976,1976-08-03,72,20670
1976,1976-08-04,77,20671
1976,1976-08-05,82,20672
1976,1976-08-06,82,20673
1976,1976-08-07,66,20674
1976,1976-08-08,68,20675
1976,1976-08-09,73,20676
1976,1976-08-10,81,20677
1976,1976-08-11,84,20678
1976,1976-08-12,88,20679
1976,1976-08-13,91,20680
1976,1976-08-14,82,20681
1976,1976-08-15,84,20682
1976,1976-08-16,77,20683
1976,1976-08-17,80,20684
1976,1976-08-18,73,20685
1976,1976-08-19,72,20686
1976,1976-08-20,84,20687
1976,1976-08-21,91,20688
1976,1976-08-22,87,20689
1976,1976-08-23,82,20690
1976,1976-08-24,73,20691
1976,1976-08-25,88,20692
1976,1976-08-26,78,20693
1976,1976-08-27,73,20694
1976,1976-08-28,82,20695
1976,1976-08-29,82,20696
1976,1976-08-30,66,20697
1976,1976-08-31,72,20698
1976,1976-09-01,79,20699
1976,1976-09-02,69,20700
1976,1976-09-03,70,20701
1976,1976-09-04,73,20702
1976,1976-09-05,73,20703
1976,1976-09-06,70,20704
1976,1976-09-07,72,20705
1976,1976-09-08,77,20706
1976,1976-09-09,71,20707
1976,1976-09-10,73,20708
1976,1976-09-11,71,20709
1976,1976-09-12,72,20710
1976,1976-09-13,82,20711
1976,1976-09-14,88,20712
1976,1976-09-15,80,20713
1976,1976-09-16,73,20714
1976,1976-09-17,68,20715
1976,1976-09-18,80,20716
1976,1976-09-19,78,20717
1976,1976-09-20,81,20718
1976,1976-09-21,73,20719
1976,1976-09-22,66,20720
1976,1976-09-23,70,20721
1976,1976-09-24,66,20722
1976,1976-09-25,68,20723
1976,1976-09-26,70,20724
1976,1976-09-27,73,20725
1976,1976-09-28,66,20726
1976,1976-09-29,66,20727
1976,1976-09-30,66,20728
1976,1976-10-01,64,20729
1976,1976-10-02,57,20730
1976,1976-10-03,66,20731
1976,1976-10-04,63,20732
1976,1976-10-05,63,20733
1976,1976-10-06,66,20734
1976,1976-10-07,75,20735
1976,1976-10-08,75,20736
1976,1976-10-09,73,20737
1976,1976-10-10,57,20738
1976,1976-10-11,57,20739
1976,1976-10-12,55,20740
1976,1976-10-13,66,20741
1976,1976-10-14,59,20742
1976,1976-10-15,70,20743
1976,1976-10-16,64,20744
1976,1976-10-17,52,20745
1976,1976-10-18,51,20746
1976,1976-10-19,48,20747
1976,1976-10-20,57,20748
1976,1976-10-21,66,20749
1976,1976-10-22,52,20750
1976,1976-10-23,50,20751
1976,1976-10-24,48,20752
1976,1976-10-25,54,20753
1976,1976-10-26,53,20754
1976,1976-10-27,43,20755
1976,1976-10-28,44,20756
1976,1976-10-29,57,20757
1976,1976-10-30,57,20758
1976,1976-10-31,63,20759
1976,1976-11-01,52,20760
1976,1976-11-02,46,20761
1976,1976-11-03,55,20762
1976,1976-11-04,59,20763
1976,1976-11-05,53,20764
1976,1976-11-06,52,20765
1976,1976-11-07,53,20766
1976,1976-11-08,43,20767
1976,1976-11-09,37,20768
1976,1976-11-10,42,20769
1976,1976-11-11,39,20770
1976,1976-11-12,42,20771
1976,1976-11-13,43,20772
1976,1976-11-14,50,20773
1976,1976-11-15,48,20774
1976,1976-11-16,50,20775
1976,1976-11-17,53,20776
1976,1976-11-18,52,20777
1976,1976-11-19,54,20778
1976,1976-11-20,44,20779
1976,1976-11-21,39,20780
1976,1976-11-22,42,20781
1976,1976-11-23,44,20782
1976,1976-11-24,45,20783
1976,1976-11-25,43,20784
1976,1976-11-26,61,20785
1976,1976-11-27,64,20786
1976,1976-11-28,57,20787
1976,1976-11-29,48,20788
1976,1976-11-30,30,20789
1976,1976-12-01,32,20790
1976,1976-12-02,45,20791
1976,1976-12-03,19,20792
1976,1976-12-04,25,20793
1976,1976-12-05,36,20794
1976,1976-12-06,37,20795
1976,1976-12-07,57,20796
1976,1976-12-08,42,20797
1976,1976-12-09,23,20798
1976,1976-12-10,50,20799
1976,1976-12-11,50,20800
1976,1976-12-12,42,20801
1976,1976-12-13,42,20802
1976,1976-12-14,36,20803
1976,1976-12-15,51,20804
1976,1976-12-16,44,20805
1976,1976-12-17,41,20806
1976,1976-12-18,37,20807
1976,1976-12-19,37,20808
1976,1976-12-20,44,20809
1976,1976-12-21,46,20810
1976,1976-12-22,28,20811
1976,1976-12-23,39,20812
1976,1976-12-24,35,20813
1976,1976-12-25,41,20814
1976,1976-12-26,37,20815
1976,1976-12-27,28,20816
1976,1976-12-28,21,20817
1976,1976-12-29,27,20818
1976,1976-12-30,24,20819
1976,1976-12-31,21,20820
1977,1977-01-01,25,20821
1977,1977-01-02,37,20822
1977,1977-01-03,32,20823
1977,1977-01-04,36,20824
1977,1977-01-05,34,20825
1977,1977-01-06,32,20826
1977,1977-01-07,35,20827
1977,1977-01-08,30,20828
1977,1977-01-09,26,20829
1977,1977-01-10,46,20830
1977,1977-01-11,30,20831
1977,1977-01-12,19,20832
1977,1977-01-13,19,20833
1977,1977-01-14,26,20834
1977,1977-01-15,25,20835
1977,1977-01-16,28,20836
1977,1977-01-17,16,20837
1977,1977-01-18,12,20838
1977,1977-01-19,27,20839
1977,1977-01-20,37,20840
1977,1977-01-21,32,20841
1977,1977-01-22,27,20842
1977,1977-01-23,33,20843
1977,1977-01-24,33,20844
1977,1977-01-25,37,20845
1977,1977-01-26,33,20846
1977,1977-01-27,35,20847
1977,1977-01-28,41,20848
1977,1977-01-29,25,20849
1977,1977-01-30,18,20850
1977,1977-01-31,21,20851
1977,1977-02-01,28,20852
1977,1977-02-02,27,20853
1977,1977-02-03,35,20854
1977,1977-02-04,35,20855
1977,1977-02-05,30,20856
1977,1977-02-06,27,20857
1977,1977-02-07,27,20858
1977,1977-02-08,33,20859
1977,1977-02-09,36,20860
1977,1977-02-10,41,20861
1977,1977-02-11,44,20862
1977,1977-02-12,46,20863
1977,1977-02-13,41,20864
1977,1977-02-14,44,20865
1977,1977-02-15,36,20866
1977,1977-02-16,28,20867
1977,1977-02-17,23,20868
1977,1977-02-18,33,20869
1977,1977-02-19,37,20870
1977,1977-02-20,36,20871
1977,1977-02-21,33,20872
1977,1977-02-22,37,20873
1977,1977-02-23,37,20874
1977,1977-02-24,39,20875
1977,1977-02-25,46,20876
1977,1977-02-26,46,20877
1977,1977-02-27,39,20878
1977,1977-02-28,43,20879
1977,1977-03-01,41,20880
1977,1977-03-02,42,20881
1977,1977-03-03,48,20882
1977,1977-03-04,41,20883
1977,1977-03-05,57,20884
1977,1977-03-06,46,20885
1977,1977-03-07,42,20886
1977,1977-03-08,50,20887
1977,1977-03-09,66,20888
1977,1977-03-10,70,20889
1977,1977-03-11,63,20890
1977,1977-03-12,57,20891
1977,1977-03-13,55,20892
1977,1977-03-14,55,20893
1977,1977-03-15,46,20894
1977,1977-03-16,52,20895
1977,1977-03-17,44,20896
1977,1977-03-18,37,20897
1977,1977-03-19,42,20898
1977,1977-03-20,39,20899
1977,1977-03-21,51,20900
1977,1977-03-22,43,20901
1977,1977-03-23,41,20902
1977,1977-03-24,43,20903
1977,1977-03-25,43,20904
1977,1977-03-26,53,20905
1977,1977-03-27,57,20906
1977,1977-03-28,60,20907
1977,1977-03-29,75,20908
1977,1977-03-30,81,20909
1977,1977-03-31,64,20910
1977,1977-04-01,55,20911
1977,1977-04-02,48,20912
1977,1977-04-03,66,20913
1977,1977-04-04,46,20914
1977,1977-04-05,48,20915
1977,1977-04-06,51,20916
1977,1977-04-07,44,20917
1977,1977-04-08,44,20918
1977,1977-04-09,42,20919
1977,1977-04-10,55,20920
1977,1977-04-11,55,20921
1977,1977-04-12,84,20922
1977,1977-04-13,86,20923
1977,1977-04-14,72,20924
1977,1977-04-15,64,20925
1977,1977-04-16,64,20926
1977,1977-04-17,57,20927
1977,1977-04-18,64,20928
1977,1977-04-19,60,20929
1977,1977-04-20,66,20930
1977,1977-04-21,81,20931
1977,1977-04-22,88,20932
1977,1977-04-23,73,20933
1977,1977-04-24,46,20934
1977,1977-04-25,46,20935
1977,1977-04-26,54,20936
1977,1977-04-27,57,20937
1977,1977-04-28,69,20938
1977,1977-04-29,57,20939
1977,1977-04-30,72,20940
1977,1977-05-01,73,20941
1977,1977-05-02,73,20942
1977,1977-05-03,66,20943
1977,1977-05-04,59,20944
1977,1977-05-05,55,20945
1977,1977-05-06,79,20946
1977,1977-05-07,71,20947
1977,1977-05-08,55,20948
1977,1977-05-09,48,20949
1977,1977-05-10,46,20950
1977,1977-05-11,57,20951
1977,1977-05-12,75,20952
1977,1977-05-13,69,20953
1977,1977-05-14,64,20954
1977,1977-05-15,64,20955
1977,1977-05-16,82,20956
1977,1977-05-17,91,20957
1977,1977-05-19,57,20959
1977,1977-05-20,79,20960
1977,1977-05-21,75,20961
1977,1977-05-22,89,20962
1977,1977-05-23,88,20963
1977,1977-05-24,89,20964
1977,1977-05-25,88,20965
1977,1977-05-26,79,20966
1977,1977-05-27,80,20967
1977,1977-05-28,87,20968
1977,1977-05-29,59,20969
1977,1977-05-30,66,20970
1977,1977-05-31,80,20971
1977,1977-06-01,75,20972
1977,1977-06-02,70,20973
1977,1977-06-03,71,20974
1977,1977-06-04,79,20975
1977,1977-06-05,78,20976
1977,1977-06-06,68,20977
1977,1977-06-07,57,20978
1977,1977-06-08,62,20979
1977,1977-06-09,71,20980
1977,1977-06-10,57,20981
1977,1977-06-11,61,20982
1977,1977-06-12,71,20983
1977,1977-06-13,72,20984
1977,1977-06-14,72,20985
1977,1977-06-15,81,20986
1977,1977-06-16,75,20987
1977,1977-06-17,75,20988
1977,1977-06-18,87,20989
1977,1977-06-19,84,20990
1977,1977-06-20,86,20991
1977,1977-06-21,79,20992
1977,1977-06-22,75,20993
1977,1977-06-23,69,20994
1977,1977-06-24,80,20995
1977,1977-06-25,81,20996
1977,1977-06-26,73,20997
1977,1977-06-27,75,20998
1977,1977-06-28,88,20999
1977,1977-06-29,82,21000
1977,1977-06-30,84,21001
1977,1977-07-01,89,21002
1977,1977-07-02,84,21003
1977,1977-07-03,80,21004
1977,1977-07-04,87,21005
1977,1977-07-05,91,21006
1977,1977-07-06,77,21007
1977,1977-07-07,71,21008
1977,1977-07-08,69,21009
1977,1977-07-09,78,21010
1977,1977-07-10,75,21011
1977,1977-07-11,80,21012
1977,1977-07-12,73,21013
1977,1977-07-13,87,21014
1977,1977-07-14,90,21015
1977,1977-07-15,88,21016
1977,1977-07-16,91,21017
1977,1977-07-17,96,21018
1977,1977-07-18,91,21019
1977,1977-07-19,98,21020
1977,1977-07-20,96,21021
1977,1977-07-21,102,21022
1977,1977-07-22,78,21023
1977,1977-07-23,81,21024
1977,1977-07-24,88,21025
1977,1977-07-25,73,21026
1977,1977-07-26,78,21027
1977,1977-07-27,75,21028
1977,1977-07-28,75,21029
1977,1977-07-29,78,21030
1977,1977-07-30,73,21031
1977,1977-07-31,86,21032
1977,1977-08-01,88,21033
1977,1977-08-02,88,21034
1977,1977-08-03,86,21035
1977,1977-08-04,89,21036
1977,1977-08-05,91,21037
1977,1977-08-06,91,21038
1977,1977-08-07,78,21039
1977,1977-08-08,89,21040
1977,1977-08-09,87,21041
1977,1977-08-10,82,21042
1977,1977-08-11,75,21043
1977,1977-08-12,73,21044
1977,1977-08-13,80,21045
1977,1977-08-14,82,21046
1977,1977-08-15,78,21047
1977,1977-08-16,80,21048
1977,1977-08-17,81,21049
1977,1977-08-18,73,21050
1977,1977-08-19,70,21051
1977,1977-08-20,77,21052
1977,1977-08-21,69,21053
1977,1977-08-22,75,21054
1977,1977-08-23,82,21055
1977,1977-08-24,77,21056
1977,1977-08-25,75,21057
1977,1977-08-26,75,21058
1977,1977-08-27,84,21059
1977,1977-08-28,93,21060
1977,1977-08-29,93,21061
1977,1977-08-30,87,21062
1977,1977-08-31,69,21063
1977,1977-09-01,81,21064
1977,1977-09-02,91,21065
1977,1977-09-03,81,21066
1977,1977-09-04,72,21067
1977,1977-09-05,80,21068
1977,1977-09-06,82,21069
1977,1977-09-07,70,21070
1977,1977-09-08,66,21071
1977,1977-09-09,70,21072
1977,1977-09-10,69,21073
1977,1977-09-11,70,21074
1977,1977-09-12,73,21075
1977,1977-09-13,70,21076
1977,1977-09-14,75,21077
1977,1977-09-15,63,21078
1977,1977-09-16,66,21079
1977,1977-09-17,66,21080
1977,1977-09-18,79,21081
1977,1977-09-19,75,21082
1977,1977-09-20,66,21083
1977,1977-09-21,54,21084
1977,1977-09-22,57,21085
1977,1977-09-23,61,21086
1977,1977-09-24,57,21087
1977,1977-09-25,55,21088
1977,1977-09-26,72,21089
1977,1977-09-27,75,21090
1977,1977-09-28,73,21091
1977,1977-09-29,66,21092
1977,1977-09-30,70,21093
1977,1977-10-01,71,21094
1977,1977-10-02,75,21095
1977,1977-10-03,61,21096
1977,1977-10-04,63,21097
1977,1977-10-05,70,21098
1977,1977-10-06,61,21099
1977,1977-10-07,59,21100
1977,1977-10-08,54,21101
1977,1977-10-09,64,21102
1977,1977-10-10,62,21103
1977,1977-10-11,57,21104
1977,1977-10-12,66,21105
1977,1977-10-13,55,21106
1977,1977-10-14,53,21107
1977,1977-10-15,53,21108
1977,1977-10-16,62,21109
1977,1977-10-17,57,21110
1977,1977-10-18,63,21111
1977,1977-10-19,57,21112
1977,1977-10-20,54,21113
1977,1977-10-21,66,21114
1977,1977-10-22,71,21115
1977,1977-10-23,55,21116
1977,1977-10-24,60,21117
1977,1977-10-25,66,21118
1977,1977-10-26,63,21119
1977,1977-10-27,72,21120
1977,1977-10-28,66,21121
1977,1977-10-29,57,21122
1977,1977-10-30,55,21123
1977,1977-10-31,54,21124
1977,1977-11-01,54,21125
1977,1977-11-02,53,21126
1977,1977-11-03,55,21127
1977,1977-11-04,64,21128
1977,1977-11-05,64,21129
1977,1977-11-06,55,21130
1977,1977-11-07,54,21131
1977,1977-11-08,57,21132
1977,1977-11-09,57,21133
1977,1977-11-10,63,21134
1977,1977-11-11,66,21135
1977,1977-11-12,51,21136
1977,1977-11-13,46,21137
1977,1977-11-14,42,21138
1977,1977-11-15,51,21139
1977,1977-11-16,66,21140
1977,1977-11-17,63,21141
1977,1977-11-18,51,21142
1977,1977-11-19,50,21143
1977,1977-11-20,50,21144
1977,1977-11-21,55,21145
1977,1977-11-22,55,21146
1977,1977-11-23,46,21147
1977,1977-11-24,53,21148
1977,1977-11-25,50,21149
1977,1977-11-26,55,21150
1977,1977-11-27,35,21151
1977,1977-11-28,42,21152
1977,1977-11-29,39,21153
1977,1977-11-30,46,21154
1977,1977-12-01,51,21155
1977,1977-12-02,50,21156
1977,1977-12-03,50,21157
1977,1977-12-04,42,21158
1977,1977-12-05,39,21159
1977,1977-12-06,41,21160
1977,1977-12-07,33,21161
1977,1977-12-08,30,21162
1977,1977-12-09,44,21163
1977,1977-12-10,28,21164
1977,1977-12-11,16,21165
1977,1977-12-12,18,21166
1977,1977-12-13,23,21167
1977,1977-12-14,50,21168
1977,1977-12-15,50,21169
1977,1977-12-16,44,21170
1977,1977-12-17,43,21171
1977,1977-12-18,42,21172
1977,1977-12-19,42,21173
1977,1977-12-20,41,21174
1977,1977-12-21,54,21175
1977,1977-12-22,48,21176
1977,1977-12-23,46,21177
1977,1977-12-24,52,21178
1977,1977-12-25,52,21179
1977,1977-12-26,37,21180
1977,1977-12-27,28,21181
1977,1977-12-28,30,21182
1977,1977-12-29,32,21183
1977,1977-12-30,45,21184
1977,1977-12-31,45,21185
1978,1978-01-01,30,21186
1978,1978-01-02,30,21187
1978,1978-01-03,28,21188
1978,1978-01-04,28,21189
1978,1978-01-05,41,21190
1978,1978-01-06,43,21191
1978,1978-01-07,37,21192
1978,1978-01-08,51,21193
1978,1978-01-09,57,21194
1978,1978-01-10,21,21195
1978,1978-01-11,30,21196
1978,1978-01-12,35,21197
1978,1978-01-13,30,21198
1978,1978-01-14,32,21199
1978,1978-01-15,30,21200
1978,1978-01-16,30,21201
1978,1978-01-17,34,21202
1978,1978-01-18,39,21203
1978,1978-01-19,36,21204
1978,1978-01-20,34,21205
1978,1978-01-21,28,21206
1978,1978-01-22,35,21207
